PV_Origin,PV_Destination,PV_Distance_km,PV_Year,DV_Quantity_Rice
Manila,"Coron, Palawan",300.19,2001,
Manila,"Coron, Palawan",300.19,2002,
Manila,"Coron, Palawan",300.19,2003,
Manila,"Coron, Palawan",300.19,2004,41
Manila,"Coron, Palawan",300.19,2005,
Manila,"Coron, Palawan",300.19,2006,
Manila,"Coron, Palawan",300.19,2007,
Manila,"Coron, Palawan",300.19,2008,
Manila,"Coron, Palawan",300.19,2009,73
Manila,"Coron, Palawan",300.19,2010,22
Manila,"Coron, Palawan",300.19,2011,
Manila,"Coron, Palawan",300.19,2012,
Manila,"Coron, Palawan",300.19,2013,
Manila,"Coron, Palawan",300.19,2014,
Manila,"Coron, Palawan",300.19,2015,
Manila,"Coron, Palawan",300.19,2016,
Manila,"Coron, Palawan",300.19,2017,
Manila,"Coron, Palawan",300.19,2018,
Manila,"Coron, Palawan",300.19,2019,
Manila,"Coron, Palawan",300.19,2020,
Manila,"Coron, Palawan",300.19,2021,
Manila,"Coron, Palawan",300.19,2022,
Manila,Antique,398.66,1995,
Manila,Antique,398.66,1996,
Manila,Antique,398.66,1997,
Manila,Antique,398.66,1998,
Manila,Antique,398.66,1999,
Manila,Antique,398.66,2000,
Manila,Antique,398.66,2001,
Manila,Antique,398.66,2002,
Manila,Antique,398.66,2003,
Manila,Antique,398.66,2004,12
Manila,Antique,398.66,2005,
Manila,Antique,398.66,2006,
Manila,Antique,398.66,2007,
Manila,Antique,398.66,2008,
Manila,Antique,398.66,2009,
Manila,Antique,398.66,2010,
Manila,Antique,398.66,2011,
Manila,Antique,398.66,2012,
Manila,Antique,398.66,2013,
Manila,Antique,398.66,2014,
Manila,Antique,398.66,2015,
Manila,Antique,398.66,2016,
Manila,Antique,398.66,2017,
Manila,Antique,398.66,2018,
Manila,Antique,398.66,2019,
Manila,Antique,398.66,2020,
Manila,Antique,398.66,2021,
Manila,Antique,398.66,2022,
Ozamis City,Manila,781.23,1995,
Ozamis City,Manila,781.23,1996,
Ozamis City,Manila,781.23,1997,
Ozamis City,Manila,781.23,1998,
Ozamis City,Manila,781.23,1999,
Ozamis City,Manila,781.23,2000,
Ozamis City,Manila,781.23,2001,
Ozamis City,Manila,781.23,2002,
Ozamis City,Manila,781.23,2003,
Ozamis City,Manila,781.23,2004,
Ozamis City,Manila,781.23,2005,
Ozamis City,Manila,781.23,2006,
Ozamis City,Manila,781.23,2007,
Ozamis City,Manila,781.23,2008,
Ozamis City,Manila,781.23,2009,
Ozamis City,Manila,781.23,2010,
Ozamis City,Manila,781.23,2011,
Ozamis City,Manila,781.23,2012,
Ozamis City,Manila,781.23,2013,
Ozamis City,Manila,781.23,2014,
Ozamis City,Manila,781.23,2015,
Ozamis City,Manila,781.23,2016,
Ozamis City,Manila,781.23,2017,
Ozamis City,Manila,781.23,2018,
Ozamis City,Manila,781.23,2019,81
Ozamis City,Manila,781.23,2020,
Ozamis City,Manila,781.23,2021,
Ozamis City,Manila,781.23,2022,
Ozamis City,Cebu City,240.35,1995,
Ozamis City,Cebu City,240.35,1996,
Ozamis City,Cebu City,240.35,1997,
Ozamis City,Cebu City,240.35,1998,
Ozamis City,Cebu City,240.35,1999,
Ozamis City,Cebu City,240.35,2000,
Ozamis City,Cebu City,240.35,2001,
Ozamis City,Cebu City,240.35,2002,
Ozamis City,Cebu City,240.35,2003,
Ozamis City,Cebu City,240.35,2004,
Ozamis City,Cebu City,240.35,2005,
Ozamis City,Cebu City,240.35,2006,
Ozamis City,Cebu City,240.35,2007,
Ozamis City,Cebu City,240.35,2008,
Ozamis City,Cebu City,240.35,2009,
Ozamis City,Cebu City,240.35,2010,
Ozamis City,Cebu City,240.35,2011,
Ozamis City,Cebu City,240.35,2012,
Ozamis City,Cebu City,240.35,2013,25
Ozamis City,Cebu City,240.35,2014,
Ozamis City,Cebu City,240.35,2015,
Ozamis City,Cebu City,240.35,2016,
Ozamis City,Cebu City,240.35,2017,
Ozamis City,Cebu City,240.35,2018,38
Ozamis City,Cebu City,240.35,2019,50
Ozamis City,Cebu City,240.35,2020,
Ozamis City,Cebu City,240.35,2021,
Ozamis City,Cebu City,240.35,2022,
Ozamis City,Laoag City,1172.2,1995,
Ozamis City,Laoag City,1172.2,1996,
Ozamis City,Laoag City,1172.2,1997,
Ozamis City,Laoag City,1172.2,1998,
Ozamis City,Laoag City,1172.2,1999,
Ozamis City,Laoag City,1172.2,2000,
Ozamis City,Laoag City,1172.2,2001,
Ozamis City,Laoag City,1172.2,2002,
Ozamis City,Laoag City,1172.2,2003,
Ozamis City,Laoag City,1172.2,2004,
Ozamis City,Laoag City,1172.2,2005,
Ozamis City,Laoag City,1172.2,2006,
Ozamis City,Laoag City,1172.2,2007,
Ozamis City,Laoag City,1172.2,2008,
Ozamis City,Laoag City,1172.2,2009,
Ozamis City,Laoag City,1172.2,2010,
Ozamis City,Laoag City,1172.2,2011,
Ozamis City,Laoag City,1172.2,2012,
Ozamis City,Laoag City,1172.2,2013,
Ozamis City,Laoag City,1172.2,2014,
Ozamis City,Laoag City,1172.2,2015,
Ozamis City,Laoag City,1172.2,2016,
Ozamis City,Laoag City,1172.2,2017,
Ozamis City,Laoag City,1172.2,2018,
Ozamis City,Laoag City,1172.2,2019,2
Ozamis City,Laoag City,1172.2,2020,
Ozamis City,Laoag City,1172.2,2021,
Ozamis City,Laoag City,1172.2,2022,
"San Jose, Romblon",Manila,299,1995,231
"San Jose, Romblon",Manila,299,1996,33
"San Jose, Romblon",Manila,299,1997,231
"San Jose, Romblon",Manila,299,1998,
"San Jose, Romblon",Manila,299,1999,
"San Jose, Romblon",Manila,299,2000,
"San Jose, Romblon",Manila,299,2001,
"San Jose, Romblon",Manila,299,2002,
"San Jose, Romblon",Manila,299,2003,
"San Jose, Romblon",Manila,299,2004,
"San Jose, Romblon",Manila,299,2005,
"San Jose, Romblon",Manila,299,2006,
"San Jose, Romblon",Manila,299,2007,
"San Jose, Romblon",Manila,299,2008,
"San Jose, Romblon",Manila,299,2009,
"San Jose, Romblon",Manila,299,2010,
"San Jose, Romblon",Manila,299,2011,
"San Jose, Romblon",Manila,299,2012,
"San Jose, Romblon",Manila,299,2013,
"San Jose, Romblon",Manila,299,2014,
"San Jose, Romblon",Manila,299,2015,
"San Jose, Romblon",Manila,299,2016,
"San Jose, Romblon",Manila,299,2017,
"San Jose, Romblon",Manila,299,2018,
"San Jose, Romblon",Manila,299,2019,
"San Jose, Romblon",Manila,299,2020,
"San Jose, Romblon",Manila,299,2021,
"San Jose, Romblon",Manila,299,2022,
"San Jose, Romblon",Bacolod City,190.31,1995,
"San Jose, Romblon",Bacolod City,190.31,1996,3
"San Jose, Romblon",Bacolod City,190.31,1997,
"San Jose, Romblon",Bacolod City,190.31,1998,
"San Jose, Romblon",Bacolod City,190.31,1999,
"San Jose, Romblon",Bacolod City,190.31,2000,
"San Jose, Romblon",Bacolod City,190.31,2001,
"San Jose, Romblon",Bacolod City,190.31,2002,
"San Jose, Romblon",Bacolod City,190.31,2003,
"San Jose, Romblon",Bacolod City,190.31,2004,
"San Jose, Romblon",Bacolod City,190.31,2005,
"San Jose, Romblon",Bacolod City,190.31,2006,
"San Jose, Romblon",Bacolod City,190.31,2007,
"San Jose, Romblon",Bacolod City,190.31,2008,
"San Jose, Romblon",Bacolod City,190.31,2009,
"San Jose, Romblon",Bacolod City,190.31,2010,
"San Jose, Romblon",Bacolod City,190.31,2011,
"San Jose, Romblon",Bacolod City,190.31,2012,
"San Jose, Romblon",Bacolod City,190.31,2013,
"San Jose, Romblon",Bacolod City,190.31,2014,
"San Jose, Romblon",Bacolod City,190.31,2015,
"San Jose, Romblon",Bacolod City,190.31,2016,
"San Jose, Romblon",Bacolod City,190.31,2017,
"San Jose, Romblon",Bacolod City,190.31,2018,
"San Jose, Romblon",Bacolod City,190.31,2019,
"San Jose, Romblon",Bacolod City,190.31,2020,
"San Jose, Romblon",Bacolod City,190.31,2021,
"San Jose, Romblon",Bacolod City,190.31,2022,
"San Jose, Romblon",Cebu City,289.64,1995,1
"San Jose, Romblon",Cebu City,289.64,1996,2
"San Jose, Romblon",Cebu City,289.64,1997,1
"San Jose, Romblon",Cebu City,289.64,1998,
"San Jose, Romblon",Cebu City,289.64,1999,
"San Jose, Romblon",Cebu City,289.64,2000,
"San Jose, Romblon",Cebu City,289.64,2001,
"San Jose, Romblon",Cebu City,289.64,2002,
"San Jose, Romblon",Cebu City,289.64,2003,
"San Jose, Romblon",Cebu City,289.64,2004,
"San Jose, Romblon",Cebu City,289.64,2005,
"San Jose, Romblon",Cebu City,289.64,2006,
"San Jose, Romblon",Cebu City,289.64,2007,
"San Jose, Romblon",Cebu City,289.64,2008,
"San Jose, Romblon",Cebu City,289.64,2009,
"San Jose, Romblon",Cebu City,289.64,2010,
"San Jose, Romblon",Cebu City,289.64,2011,
"San Jose, Romblon",Cebu City,289.64,2012,
"San Jose, Romblon",Cebu City,289.64,2013,
"San Jose, Romblon",Cebu City,289.64,2014,
"San Jose, Romblon",Cebu City,289.64,2015,
"San Jose, Romblon",Cebu City,289.64,2016,
"San Jose, Romblon",Cebu City,289.64,2017,
"San Jose, Romblon",Cebu City,289.64,2018,
"San Jose, Romblon",Cebu City,289.64,2019,
"San Jose, Romblon",Cebu City,289.64,2020,
"San Jose, Romblon",Cebu City,289.64,2021,
"San Jose, Romblon",Cebu City,289.64,2022,
"San Jose, Romblon",Iloilo City,166.73,1995,1
"San Jose, Romblon",Iloilo City,166.73,1996,5
"San Jose, Romblon",Iloilo City,166.73,1997,1
"San Jose, Romblon",Iloilo City,166.73,1998,
"San Jose, Romblon",Iloilo City,166.73,1999,
"San Jose, Romblon",Iloilo City,166.73,2000,
"San Jose, Romblon",Iloilo City,166.73,2001,
"San Jose, Romblon",Iloilo City,166.73,2002,
"San Jose, Romblon",Iloilo City,166.73,2003,
"San Jose, Romblon",Iloilo City,166.73,2004,
"San Jose, Romblon",Iloilo City,166.73,2005,
"San Jose, Romblon",Iloilo City,166.73,2006,
"San Jose, Romblon",Iloilo City,166.73,2007,
"San Jose, Romblon",Iloilo City,166.73,2008,
"San Jose, Romblon",Iloilo City,166.73,2009,
"San Jose, Romblon",Iloilo City,166.73,2010,
"San Jose, Romblon",Iloilo City,166.73,2011,
"San Jose, Romblon",Iloilo City,166.73,2012,
"San Jose, Romblon",Iloilo City,166.73,2013,
"San Jose, Romblon",Iloilo City,166.73,2014,
"San Jose, Romblon",Iloilo City,166.73,2015,
"San Jose, Romblon",Iloilo City,166.73,2016,
"San Jose, Romblon",Iloilo City,166.73,2017,
"San Jose, Romblon",Iloilo City,166.73,2018,
"San Jose, Romblon",Iloilo City,166.73,2019,
"San Jose, Romblon",Iloilo City,166.73,2020,
"San Jose, Romblon",Iloilo City,166.73,2021,
"San Jose, Romblon",Iloilo City,166.73,2022,
"San Jose, Romblon",Tacloban City,347.15,1995,31
"San Jose, Romblon",Tacloban City,347.15,1996,10
"San Jose, Romblon",Tacloban City,347.15,1997,31
"San Jose, Romblon",Tacloban City,347.15,1998,
"San Jose, Romblon",Tacloban City,347.15,1999,
"San Jose, Romblon",Tacloban City,347.15,2000,
"San Jose, Romblon",Tacloban City,347.15,2001,
"San Jose, Romblon",Tacloban City,347.15,2002,
"San Jose, Romblon",Tacloban City,347.15,2003,
"San Jose, Romblon",Tacloban City,347.15,2004,
"San Jose, Romblon",Tacloban City,347.15,2005,
"San Jose, Romblon",Tacloban City,347.15,2006,
"San Jose, Romblon",Tacloban City,347.15,2007,
"San Jose, Romblon",Tacloban City,347.15,2008,
"San Jose, Romblon",Tacloban City,347.15,2009,
"San Jose, Romblon",Tacloban City,347.15,2010,
"San Jose, Romblon",Tacloban City,347.15,2011,
"San Jose, Romblon",Tacloban City,347.15,2012,
"San Jose, Romblon",Tacloban City,347.15,2013,
"San Jose, Romblon",Tacloban City,347.15,2014,
"San Jose, Romblon",Tacloban City,347.15,2015,
"San Jose, Romblon",Tacloban City,347.15,2016,
"San Jose, Romblon",Tacloban City,347.15,2017,
"San Jose, Romblon",Tacloban City,347.15,2018,
"San Jose, Romblon",Tacloban City,347.15,2019,
"San Jose, Romblon",Tacloban City,347.15,2020,
"San Jose, Romblon",Tacloban City,347.15,2021,
"San Jose, Romblon",Tacloban City,347.15,2022,
"San Jose, Romblon",Puerto Princesa City,435.18,1995,2
"San Jose, Romblon",Puerto Princesa City,435.18,1996,
"San Jose, Romblon",Puerto Princesa City,435.18,1997,2
"San Jose, Romblon",Puerto Princesa City,435.18,1998,
"San Jose, Romblon",Puerto Princesa City,435.18,1999,
"San Jose, Romblon",Puerto Princesa City,435.18,2000,
"San Jose, Romblon",Puerto Princesa City,435.18,2001,
"San Jose, Romblon",Puerto Princesa City,435.18,2002,
"San Jose, Romblon",Puerto Princesa City,435.18,2003,
"San Jose, Romblon",Puerto Princesa City,435.18,2004,
"San Jose, Romblon",Puerto Princesa City,435.18,2005,
"San Jose, Romblon",Puerto Princesa City,435.18,2006,
"San Jose, Romblon",Puerto Princesa City,435.18,2007,
"San Jose, Romblon",Puerto Princesa City,435.18,2008,
"San Jose, Romblon",Puerto Princesa City,435.18,2009,
"San Jose, Romblon",Puerto Princesa City,435.18,2010,
"San Jose, Romblon",Puerto Princesa City,435.18,2011,
"San Jose, Romblon",Puerto Princesa City,435.18,2012,
"San Jose, Romblon",Puerto Princesa City,435.18,2013,
"San Jose, Romblon",Puerto Princesa City,435.18,2014,
"San Jose, Romblon",Puerto Princesa City,435.18,2015,
"San Jose, Romblon",Puerto Princesa City,435.18,2016,
"San Jose, Romblon",Puerto Princesa City,435.18,2017,
"San Jose, Romblon",Puerto Princesa City,435.18,2018,
"San Jose, Romblon",Puerto Princesa City,435.18,2019,
"San Jose, Romblon",Puerto Princesa City,435.18,2020,
"San Jose, Romblon",Puerto Princesa City,435.18,2021,
"San Jose, Romblon",Puerto Princesa City,435.18,2022,
Tacloban City,Manila,573.67,1995,
Tacloban City,Manila,573.67,1996,64
Tacloban City,Manila,573.67,1997,
Tacloban City,Manila,573.67,1998,
Tacloban City,Manila,573.67,1999,
Tacloban City,Manila,573.67,2000,52
Tacloban City,Manila,573.67,2001,
Tacloban City,Manila,573.67,2002,55
Tacloban City,Manila,573.67,2003,
Tacloban City,Manila,573.67,2004,
Tacloban City,Manila,573.67,2005,
Tacloban City,Manila,573.67,2006,
Tacloban City,Manila,573.67,2007,
Tacloban City,Manila,573.67,2008,
Tacloban City,Manila,573.67,2009,
Tacloban City,Manila,573.67,2010,
Tacloban City,Manila,573.67,2011,
Tacloban City,Manila,573.67,2012,
Tacloban City,Manila,573.67,2013,
Tacloban City,Manila,573.67,2014,
Tacloban City,Manila,573.67,2015,
Tacloban City,Manila,573.67,2016,
Tacloban City,Manila,573.67,2017,
Tacloban City,Manila,573.67,2018,
Tacloban City,Manila,573.67,2019,
Tacloban City,Manila,573.67,2020,
Tacloban City,Manila,573.67,2021,
Tacloban City,Manila,573.67,2022,
Tacloban City,"San Jose, Romblon",347.15,1995,
Tacloban City,"San Jose, Romblon",347.15,1996,2
Tacloban City,"San Jose, Romblon",347.15,1997,
Tacloban City,"San Jose, Romblon",347.15,1998,
Tacloban City,"San Jose, Romblon",347.15,1999,
Tacloban City,"San Jose, Romblon",347.15,2000,
Tacloban City,"San Jose, Romblon",347.15,2001,
Tacloban City,"San Jose, Romblon",347.15,2002,
Tacloban City,"San Jose, Romblon",347.15,2003,
Tacloban City,"San Jose, Romblon",347.15,2004,
Tacloban City,"San Jose, Romblon",347.15,2005,
Tacloban City,"San Jose, Romblon",347.15,2006,
Tacloban City,"San Jose, Romblon",347.15,2007,
Tacloban City,"San Jose, Romblon",347.15,2008,
Tacloban City,"San Jose, Romblon",347.15,2009,
Tacloban City,"San Jose, Romblon",347.15,2010,
Tacloban City,"San Jose, Romblon",347.15,2011,
Tacloban City,"San Jose, Romblon",347.15,2012,
Tacloban City,"San Jose, Romblon",347.15,2013,
Tacloban City,"San Jose, Romblon",347.15,2014,
Tacloban City,"San Jose, Romblon",347.15,2015,
Tacloban City,"San Jose, Romblon",347.15,2016,
Tacloban City,"San Jose, Romblon",347.15,2017,
Tacloban City,"San Jose, Romblon",347.15,2018,
Tacloban City,"San Jose, Romblon",347.15,2019,
Tacloban City,"San Jose, Romblon",347.15,2020,
Tacloban City,"San Jose, Romblon",347.15,2021,
Tacloban City,"San Jose, Romblon",347.15,2022,
Tagbilaran City,Manila,573.67,1995,
Tagbilaran City,Manila,573.67,1996,123
Tagbilaran City,Manila,573.67,1997,
Tagbilaran City,Manila,573.67,1998,
Tagbilaran City,Manila,573.67,1999,
Tagbilaran City,Manila,573.67,2000,
Tagbilaran City,Manila,573.67,2001,
Tagbilaran City,Manila,573.67,2002,
Tagbilaran City,Manila,573.67,2003,
Tagbilaran City,Manila,573.67,2004,
Tagbilaran City,Manila,573.67,2005,
Tagbilaran City,Manila,573.67,2006,
Tagbilaran City,Manila,573.67,2007,
Tagbilaran City,Manila,573.67,2008,
Tagbilaran City,Manila,573.67,2009,
Tagbilaran City,Manila,573.67,2010,
Tagbilaran City,Manila,573.67,2011,
Tagbilaran City,Manila,573.67,2012,
Tagbilaran City,Manila,573.67,2013,
Tagbilaran City,Manila,573.67,2014,
Tagbilaran City,Manila,573.67,2015,
Tagbilaran City,Manila,573.67,2016,
Tagbilaran City,Manila,573.67,2017,
Tagbilaran City,Manila,573.67,2018,
Tagbilaran City,Manila,573.67,2019,
Tagbilaran City,Manila,573.67,2020,
Tagbilaran City,Manila,573.67,2021,
Tagbilaran City,Manila,573.67,2022,
Tagbilaran City,General Santos City,575.1,1995,
Tagbilaran City,General Santos City,575.1,1996,5
Tagbilaran City,General Santos City,575.1,1997,
Tagbilaran City,General Santos City,575.1,1998,
Tagbilaran City,General Santos City,575.1,1999,
Tagbilaran City,General Santos City,575.1,2000,
Tagbilaran City,General Santos City,575.1,2001,
Tagbilaran City,General Santos City,575.1,2002,
Tagbilaran City,General Santos City,575.1,2003,
Tagbilaran City,General Santos City,575.1,2004,
Tagbilaran City,General Santos City,575.1,2005,
Tagbilaran City,General Santos City,575.1,2006,
Tagbilaran City,General Santos City,575.1,2007,
Tagbilaran City,General Santos City,575.1,2008,
Tagbilaran City,General Santos City,575.1,2009,
Tagbilaran City,General Santos City,575.1,2010,
Tagbilaran City,General Santos City,575.1,2011,
Tagbilaran City,General Santos City,575.1,2012,
Tagbilaran City,General Santos City,575.1,2013,
Tagbilaran City,General Santos City,575.1,2014,
Tagbilaran City,General Santos City,575.1,2015,
Tagbilaran City,General Santos City,575.1,2016,
Tagbilaran City,General Santos City,575.1,2017,
Tagbilaran City,General Santos City,575.1,2018,
Tagbilaran City,General Santos City,575.1,2019,
Tagbilaran City,General Santos City,575.1,2020,
Tagbilaran City,General Santos City,575.1,2021,
Tagbilaran City,General Santos City,575.1,2022,
Tuguegarao City,Manila,345.18,1995,104
Tuguegarao City,Manila,345.18,1996,
Tuguegarao City,Manila,345.18,1997,104
Tuguegarao City,Manila,345.18,1998,
Tuguegarao City,Manila,345.18,1999,
Tuguegarao City,Manila,345.18,2000,
Tuguegarao City,Manila,345.18,2001,
Tuguegarao City,Manila,345.18,2002,
Tuguegarao City,Manila,345.18,2003,
Tuguegarao City,Manila,345.18,2004,
Tuguegarao City,Manila,345.18,2005,
Tuguegarao City,Manila,345.18,2006,
Tuguegarao City,Manila,345.18,2007,
Tuguegarao City,Manila,345.18,2008,
Tuguegarao City,Manila,345.18,2009,
Tuguegarao City,Manila,345.18,2010,
Tuguegarao City,Manila,345.18,2011,
Tuguegarao City,Manila,345.18,2012,
Tuguegarao City,Manila,345.18,2013,
Tuguegarao City,Manila,345.18,2014,
Tuguegarao City,Manila,345.18,2015,
Tuguegarao City,Manila,345.18,2016,
Tuguegarao City,Manila,345.18,2017,
Tuguegarao City,Manila,345.18,2018,
Tuguegarao City,Manila,345.18,2019,
Tuguegarao City,Manila,345.18,2020,
Tuguegarao City,Manila,345.18,2021,
Tuguegarao City,Manila,345.18,2022,
Tuguegarao City,Calbayog City,677.98,1995,
Tuguegarao City,Calbayog City,677.98,1996,
Tuguegarao City,Calbayog City,677.98,1997,
Tuguegarao City,Calbayog City,677.98,1998,14
Tuguegarao City,Calbayog City,677.98,1999,
Tuguegarao City,Calbayog City,677.98,2000,
Tuguegarao City,Calbayog City,677.98,2001,
Tuguegarao City,Calbayog City,677.98,2002,
Tuguegarao City,Calbayog City,677.98,2003,
Tuguegarao City,Calbayog City,677.98,2004,
Tuguegarao City,Calbayog City,677.98,2005,
Tuguegarao City,Calbayog City,677.98,2006,
Tuguegarao City,Calbayog City,677.98,2007,
Tuguegarao City,Calbayog City,677.98,2008,
Tuguegarao City,Calbayog City,677.98,2009,
Tuguegarao City,Calbayog City,677.98,2010,
Tuguegarao City,Calbayog City,677.98,2011,
Tuguegarao City,Calbayog City,677.98,2012,
Tuguegarao City,Calbayog City,677.98,2013,
Tuguegarao City,Calbayog City,677.98,2014,
Tuguegarao City,Calbayog City,677.98,2015,
Tuguegarao City,Calbayog City,677.98,2016,
Tuguegarao City,Calbayog City,677.98,2017,
Tuguegarao City,Calbayog City,677.98,2018,
Tuguegarao City,Calbayog City,677.98,2019,
Tuguegarao City,Calbayog City,677.98,2020,
Tuguegarao City,Calbayog City,677.98,2021,
Tuguegarao City,Calbayog City,677.98,2022,
Tuguegarao City,"Basco, Batanes",317.4,1995,112
Tuguegarao City,"Basco, Batanes",317.4,1996,112
Tuguegarao City,"Basco, Batanes",317.4,1997,112
Tuguegarao City,"Basco, Batanes",317.4,1998,
Tuguegarao City,"Basco, Batanes",317.4,1999,
Tuguegarao City,"Basco, Batanes",317.4,2000,
Tuguegarao City,"Basco, Batanes",317.4,2001,
Tuguegarao City,"Basco, Batanes",317.4,2002,
Tuguegarao City,"Basco, Batanes",317.4,2003,
Tuguegarao City,"Basco, Batanes",317.4,2004,
Tuguegarao City,"Basco, Batanes",317.4,2005,
Tuguegarao City,"Basco, Batanes",317.4,2006,
Tuguegarao City,"Basco, Batanes",317.4,2007,
Tuguegarao City,"Basco, Batanes",317.4,2008,
Tuguegarao City,"Basco, Batanes",317.4,2009,
Tuguegarao City,"Basco, Batanes",317.4,2010,
Tuguegarao City,"Basco, Batanes",317.4,2011,
Tuguegarao City,"Basco, Batanes",317.4,2012,
Tuguegarao City,"Basco, Batanes",317.4,2013,
Tuguegarao City,"Basco, Batanes",317.4,2014,
Tuguegarao City,"Basco, Batanes",317.4,2015,
Tuguegarao City,"Basco, Batanes",317.4,2016,
Tuguegarao City,"Basco, Batanes",317.4,2017,
Tuguegarao City,"Basco, Batanes",317.4,2018,
Tuguegarao City,"Basco, Batanes",317.4,2019,
Tuguegarao City,"Basco, Batanes",317.4,2020,
Tuguegarao City,"Basco, Batanes",317.4,2021,
Tuguegarao City,"Basco, Batanes",317.4,2022,
Tawi-tawi,Zamboanga City,304.08,1995,
Tawi-tawi,Zamboanga City,304.08,1996,4
Tawi-tawi,Zamboanga City,304.08,1997,
Tawi-tawi,Zamboanga City,304.08,1998,
Tawi-tawi,Zamboanga City,304.08,1999,
Tawi-tawi,Zamboanga City,304.08,2000,
Tawi-tawi,Zamboanga City,304.08,2001,
Tawi-tawi,Zamboanga City,304.08,2002,
Tawi-tawi,Zamboanga City,304.08,2003,
Tawi-tawi,Zamboanga City,304.08,2004,
Tawi-tawi,Zamboanga City,304.08,2005,
Tawi-tawi,Zamboanga City,304.08,2006,
Tawi-tawi,Zamboanga City,304.08,2007,
Tawi-tawi,Zamboanga City,304.08,2008,
Tawi-tawi,Zamboanga City,304.08,2009,
Tawi-tawi,Zamboanga City,304.08,2010,
Tawi-tawi,Zamboanga City,304.08,2011,
Tawi-tawi,Zamboanga City,304.08,2012,
Tawi-tawi,Zamboanga City,304.08,2013,
Tawi-tawi,Zamboanga City,304.08,2014,
Tawi-tawi,Zamboanga City,304.08,2015,
Tawi-tawi,Zamboanga City,304.08,2016,
Tawi-tawi,Zamboanga City,304.08,2017,
Tawi-tawi,Zamboanga City,304.08,2018,
Tawi-tawi,Zamboanga City,304.08,2019,
Tawi-tawi,Zamboanga City,304.08,2020,
Tawi-tawi,Zamboanga City,304.08,2021,
Tawi-tawi,Zamboanga City,304.08,2022,
Tawi-tawi,Cotabato City,413.94,1995,13
Tawi-tawi,Cotabato City,413.94,1996,9
Tawi-tawi,Cotabato City,413.94,1997,13
Tawi-tawi,Cotabato City,413.94,1998,
Tawi-tawi,Cotabato City,413.94,1999,
Tawi-tawi,Cotabato City,413.94,2000,
Tawi-tawi,Cotabato City,413.94,2001,
Tawi-tawi,Cotabato City,413.94,2002,
Tawi-tawi,Cotabato City,413.94,2003,
Tawi-tawi,Cotabato City,413.94,2004,
Tawi-tawi,Cotabato City,413.94,2005,
Tawi-tawi,Cotabato City,413.94,2006,
Tawi-tawi,Cotabato City,413.94,2007,
Tawi-tawi,Cotabato City,413.94,2008,
Tawi-tawi,Cotabato City,413.94,2009,
Tawi-tawi,Cotabato City,413.94,2010,
Tawi-tawi,Cotabato City,413.94,2011,
Tawi-tawi,Cotabato City,413.94,2012,
Tawi-tawi,Cotabato City,413.94,2013,
Tawi-tawi,Cotabato City,413.94,2014,
Tawi-tawi,Cotabato City,413.94,2015,
Tawi-tawi,Cotabato City,413.94,2016,
Tawi-tawi,Cotabato City,413.94,2017,
Tawi-tawi,Cotabato City,413.94,2018,
Tawi-tawi,Cotabato City,413.94,2019,
Tawi-tawi,Cotabato City,413.94,2020,
Tawi-tawi,Cotabato City,413.94,2021,
Tawi-tawi,Cotabato City,413.94,2022,
"Virac, Catanduanes",Manila,368.17,1995,
"Virac, Catanduanes",Manila,368.17,1996,27
"Virac, Catanduanes",Manila,368.17,1997,
"Virac, Catanduanes",Manila,368.17,1998,
"Virac, Catanduanes",Manila,368.17,1999,
"Virac, Catanduanes",Manila,368.17,2000,
"Virac, Catanduanes",Manila,368.17,2001,
"Virac, Catanduanes",Manila,368.17,2002,
"Virac, Catanduanes",Manila,368.17,2003,
"Virac, Catanduanes",Manila,368.17,2004,
"Virac, Catanduanes",Manila,368.17,2005,
"Virac, Catanduanes",Manila,368.17,2006,
"Virac, Catanduanes",Manila,368.17,2007,
"Virac, Catanduanes",Manila,368.17,2008,
"Virac, Catanduanes",Manila,368.17,2009,
"Virac, Catanduanes",Manila,368.17,2010,
"Virac, Catanduanes",Manila,368.17,2011,
"Virac, Catanduanes",Manila,368.17,2012,
"Virac, Catanduanes",Manila,368.17,2013,
"Virac, Catanduanes",Manila,368.17,2014,
"Virac, Catanduanes",Manila,368.17,2015,
"Virac, Catanduanes",Manila,368.17,2016,
"Virac, Catanduanes",Manila,368.17,2017,
"Virac, Catanduanes",Manila,368.17,2018,
"Virac, Catanduanes",Manila,368.17,2019,
"Virac, Catanduanes",Manila,368.17,2020,
"Virac, Catanduanes",Manila,368.17,2021,
"Virac, Catanduanes",Manila,368.17,2022,
"Virac, Catanduanes",Legazpi City,72.82,1995,3
"Virac, Catanduanes",Legazpi City,72.82,1996,21
"Virac, Catanduanes",Legazpi City,72.82,1997,3
"Virac, Catanduanes",Legazpi City,72.82,1998,
"Virac, Catanduanes",Legazpi City,72.82,1999,
"Virac, Catanduanes",Legazpi City,72.82,2000,
"Virac, Catanduanes",Legazpi City,72.82,2001,
"Virac, Catanduanes",Legazpi City,72.82,2002,
"Virac, Catanduanes",Legazpi City,72.82,2003,
"Virac, Catanduanes",Legazpi City,72.82,2004,
"Virac, Catanduanes",Legazpi City,72.82,2005,
"Virac, Catanduanes",Legazpi City,72.82,2006,
"Virac, Catanduanes",Legazpi City,72.82,2007,
"Virac, Catanduanes",Legazpi City,72.82,2008,
"Virac, Catanduanes",Legazpi City,72.82,2009,
